,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_frac,max_voltage,min_frac,min_instability,min_voltage,nsteps,numsites
3948,3.076172651,138.2514061,642.8362797,425.2851946,1977.475383,0.1,3.076172651,0.0,5.33e-15,3.076172651,1,9
3949,1.801768378,115.556052,613.5948685,208.2052403,1105.555831,0.111111111,1.801768378,0.0,0.064330518,1.801768378,1,4
3950,1.223521744,156.6936735,691.0859897,191.7181167,845.5587352,0.125,1.223521744,0.0,0.136091419,1.223521744,1,7
3951,2.814938203,145.1154833,735.0116357,408.4911178,2069.012333,0.142857143,2.814938203,0.0,0.005398612,2.814938203,1,6
3952,2.822936171,145.1154833,729.4753527,409.6517469,2059.262359,0.142857143,2.822936171,0.0,0.003430031,2.822936171,1,6
3953,0.548655928,73.74348962,341.9910735,40.4598027,187.6354296,0.071428571,0.548655928,0.0,0.158395066,0.548655928,1,13
3954,0.871454078,66.54031663,410.9440728,57.98683024,358.1188879,0.071428571,0.871454078,0.0,0.228353861,0.871454078,1,13
3955,0.58827333,108.4656345,674.6612183,63.80743997,396.8852015,0.1,0.58827333,0.0,0.061263313,0.58827333,1,9
3956,1.53371012,135.7147582,543.6998829,208.147098,833.8780126,0.076923077,1.53371012,0.0,0.033320084,1.53371012,1,12
3957,2.005740625,124.5630605,833.7832835,249.8411907,1672.353004,0.1,2.005740625,0.0,0.108811202,2.005740625,1,9
3958,1.79540794,227.600141,1703.545553,408.6351003,3058.559213,0.2,1.79540794,0.0,0.116885903,1.79540794,1,8
3959,3.306735297,67.19075405,198.8957423,222.1820381,657.6955717,0.029411765,3.306735297,0.0,0.0,3.306735297,1,11
3960,0.788957798,99.50141171,476.2312406,78.50241463,375.7263507,0.071428571,0.788957798,0.0,0.41302351,0.788957798,1,13
3961,0.552548572,60.44476625,464.6741393,33.39866931,256.7550323,0.111111111,0.552548572,0.0,0.0,0.552548572,1,8
3962,2.233223377,140.3069709,543.9295261,313.3368074,1214.716133,0.071428571,2.233223377,0.0,0.058759423,2.233223377,1,13
3963,-0.478610805,137.148546,538.9792374,-65.640776,-257.9612867,0.076923077,-0.478610805,0.0,0.098700807,-0.478610805,1,12
3964,2.895621803,98.40728619,578.3490115,284.9502834,1674.680007,0.1,2.895621803,0.0,2.66e-15,2.895621803,1,9
3965,2.07787048,130.0445779,799.1293053,270.2157894,1660.487193,0.1,2.07787048,0.0,0.131420129,2.07787048,1,9
3966,2.350517825,141.2077301,695.5990422,331.9112867,1635.017948,0.083333333,2.350517825,0.0,0.078831925,2.350517825,1,22
3967,0.157184035,275.3458981,964.7481683,43.27997928,151.6430099,0.75,0.157184035,0.666666667,0.10417766,0.157184035,1,1
3968,0.011941623,2119.370561,3809.454736,25.30872332,45.49107065,0.993333333,0.011941623,0.5,0.0,0.011941623,1,1
3969,0.049292023,1101.649561,3194.506291,54.30253589,157.4636786,0.833333333,0.383543959,0.0,0.0,-0.093958806,2,1
3970,3.850002611,268.0247305,1150.755082,1031.895912,4430.41007,0.142857143,3.850002611,0.0,0.011348331,3.850002611,1,3
3971,0.824323963,134.6648913,759.8295075,111.0074968,626.3456704,0.1,0.824323963,0.0,0.125142405,0.824323963,1,9
3972,0.161352381,165.132079,1113.13427,26.64445417,179.6068651,0.15,0.161352381,0.0,0.100818191,0.161352381,1,17
3973,0.052953628,709.4590107,5200.08523,37.5684288,275.3633808,0.869565217,0.052953628,0.0,0.0,0.052953628,1,3
3974,2.219384648,124.8589887,670.5947693,277.1101226,1488.307736,0.125,2.219384648,0.0,0.103325725,2.219384648,1,7
3975,3.743945575,268.0247305,1175.029216,1003.470004,4399.245435,0.142857143,3.743945575,0.0,0.104019342,3.743945575,1,3
3976,3.963191161,268.0247305,1144.468204,1062.233243,4535.746269,0.142857143,3.963191161,0.0,0.035287743,3.963191161,1,3
3977,3.800224906,268.0247305,1139.665416,1018.554256,4330.984897,0.142857143,3.800224906,0.0,0.11976337,3.800224906,1,3
3978,1.090379175,238.9814368,903.2053574,260.5803819,984.8363125,0.25,1.090379175,0.142857143,0.136834794,1.090379175,1,3
3979,4.021639685,104.4877396,476.8727798,420.2120401,1917.810496,0.071428571,4.021639685,0.0,0.071614035,4.021639685,1,13
3980,1.528958995,138.1306595,392.214554,211.1961143,599.6799703,0.055555556,1.528958995,0.0,0.038609217,1.528958995,1,17
3981,2.593725073,132.3683275,396.5572348,343.3270499,1028.560443,0.055555556,3.872419935,0.0,-3.55e-15,1.31503021,2,17
3982,1.143821874,123.0015198,874.3225697,140.6918289,1000.06928,0.130434783,1.143821874,0.0,0.309351103,1.143821874,1,10
3983,1.453247483,93.13894678,647.6096214,135.3539399,941.137052,0.105263158,1.453247483,0.0,0.19294059,1.453247483,1,17
3984,1.98960415,134.4050023,545.7592933,267.4127504,1085.844955,0.076923077,1.98960415,0.0,0.0226188,1.98960415,1,12
3985,-0.159753167,86.03228837,667.5311366,-13.74393057,-106.6402135,0.1,-0.159753167,0.0,0.139478074,-0.159753167,1,9
3986,1.13435153,164.4357871,523.1531107,186.5279867,593.4395316,0.071428571,1.13435153,0.0,0.063790149,1.13435153,1,13
3987,0.663733857,114.3360383,355.5167649,75.88869976,235.9685138,0.05,0.663733858,0.0,0.032270548,0.663733858,1,19
3988,3.302877962,143.1376569,839.2529834,472.7662127,2771.950184,0.090909091,3.302877962,0.0,0.100679099,3.302877962,1,5
3989,3.29278734,129.3950866,764.2779215,426.0705029,2516.604664,0.083333333,3.29278734,0.0,0.103099208,3.29278734,1,22
3990,3.377083005,248.8593619,1201.43222,840.4187217,4057.336333,0.142857143,3.377083005,0.0,0.088117487,3.377083005,1,3
3991,1.620816583,224.3288928,1206.927616,363.5959894,1956.208295,0.15,1.620816583,0.0,0.137588321,1.620816583,1,17
3992,1.031039868,119.3480138,396.41542,123.0525603,408.7201021,0.055555556,1.031039868,0.0,0.013664724,1.031039868,1,17
3993,0.651165088,261.3345791,1453.3656,170.171954,946.380938,0.2,0.651165088,0.0,0.582411811,0.651165088,1,2
3994,0.742885115,116.1037137,492.6765934,86.25172072,366.0021077,0.076923077,0.742885115,0.0,0.080166002,0.742885115,1,12
3995,-0.217810442,80.00525186,668.0025261,-17.42597931,-145.4979258,0.1,-0.217810442,0.0,0.087484705,-0.217810442,1,9
3996,1.968359072,131.330893,786.7890451,258.5063548,1548.683355,0.1,1.968359072,0.0,0.141801968,1.968359072,1,9
3997,1.769056284,111.5610455,427.0145152,197.3577686,755.4127113,0.0625,1.769056284,0.0,0.178829625,1.769056284,1,15
3998,2.77151958,95.28277282,665.5708875,264.0780705,1844.642747,0.2,2.77151958,0.111111111,0.118428993,2.77151958,1,4
3999,3.349486023,102.6359961,687.5893412,343.7778344,2303.070887,0.125,3.349486023,0.0,0.062754686,3.349486023,1,7
4000,2.673121963,105.8795929,791.2785776,283.0290654,2115.184145,0.142857143,2.673121963,0.0,0.174483997,2.673121963,1,3
4001,-0.03283711,999.0915984,3082.9079,-32.80728072,-101.2337858,0.666666667,-0.03283711,0.0,0.0,-0.03283711,1,1
4002,3.303731894,150.7504298,447.6556584,498.0390028,1478.934276,0.0625,3.303731894,0.0,0.071446215,3.303731894,1,15
4003,0.395933627,508.1893221,2000.607,201.2092413,792.1075851,0.6,0.395933627,0.0,0.003519225,0.395933627,1,1
4004,-0.003393759,314.6267695,1218.139998,-1.067767352,-4.134073278,0.666666667,-0.003393759,0.5,0.145950572,-0.003393759,1,1
4005,0.18098704,366.9801986,1757.964407,66.41865989,318.1687744,0.5,0.18098704,0.0,0.000415055,0.18098704,1,1
4006,0.116461942,826.0376943,2886.281904,96.20195377,336.1419947,0.75,0.182860385,0.0,0.048567055,0.08326272,2,1
4007,2.567152552,155.9670169,771.6189668,400.3911255,1980.8636,0.090909091,2.567152552,0.0,0.085884903,2.567152552,1,5
4008,2.88435845,268.0247305,1288.472997,773.0793962,3716.417976,0.142857143,2.88435845,0.0,0.165354143,2.88435845,1,3
4009,3.792487015,268.0247305,1137.568323,1016.48031,4314.213094,0.142857143,3.792487015,0.0,0.0,3.792487015,1,3
4010,3.851226326,268.0247305,1138.020958,1032.223898,4382.776273,0.142857143,3.851226326,0.0,0.021641044,3.851226326,1,3
4011,3.8993841,268.0247305,1142.481036,1045.131372,4454.972386,0.142857143,3.8993841,0.0,0.032578217,3.8993841,1,3
4012,2.97651943,142.682427,604.2990504,424.6970163,1798.707865,0.076923077,2.97651943,0.0,0.241240884,2.97651943,1,3
4013,2.770609695,157.6309319,740.0678364,436.7337882,2050.439122,0.090909091,2.770609695,0.0,0.09044418,2.770609695,1,5
4014,4.106479093,139.3875712,697.5954155,572.3921468,2864.660989,0.2,4.106479093,0.111111111,0.000789103,4.106479093,1,8
4015,4.373160665,69.69378559,348.4097181,304.7821218,1523.651675,0.2,4.373160665,0.157894737,0.0,4.373160665,1,8
4016,2.997184125,270.4779344,1118.891835,810.6721711,3353.524847,0.142857143,2.997184125,0.0,0.013402434,2.997184125,1,3
4017,2.510300669,176.8275066,869.4836693,443.8902082,2182.665436,0.142857143,2.510300669,0.0,0.016620549,2.510300669,1,6
4018,2.53036406,176.8275066,871.0289381,447.4379676,2204.02032,0.142857143,2.53036406,0.0,0.018117137,2.53036406,1,6
4019,1.676259295,314.9691739,1472.183808,527.9700053,2467.761793,0.2,1.676259295,0.0,0.341798243,1.676259295,1,2
4020,4.265787357,73.18061923,333.1921276,312.1729603,1421.326766,0.05,4.265787357,0.0,0.0,4.265787357,1,19
4021,1.07443184,85.23437117,697.2191309,91.57852225,749.1144337,0.1,1.07443184,0.0,0.087484705,1.07443184,1,9
4022,3.574256151,107.6535653,488.6650213,384.781418,1746.613958,0.071428571,3.574256151,0.0,0.127129721,3.574256151,1,13
4023,0.071981518,103.9234718,355.8690478,7.480569205,25.61599409,0.045454545,0.071981518,0.0,0.148735659,0.071981518,1,21
4024,2.667913513,105.8795929,788.8149376,282.4775967,2104.490031,0.142857143,2.667913513,0.0,0.187334868,2.667913513,1,3
4025,2.348104355,481.8597059,2101.034457,1131.456874,4933.448159,0.25,2.858052485,0.0,0.0,1.838156225,2,3
4026,1.696807632,240.9298529,857.8281629,408.8116132,1455.569374,0.25,1.696807632,0.142857143,0.156912538,1.696807632,1,3
4027,1.160844733,202.845595,742.9722907,235.4722405,862.4754701,0.142857143,1.160844733,0.0,0.216934068,1.160844733,1,3
4028,3.369477504,181.5520054,1159.710539,611.735398,3907.618571,0.153846154,3.369477504,0.0,0.030181076,3.369477504,1,11
4029,4.89015597,154.6461215,654.5230056,756.2436545,3200.719583,0.1,4.89015597,0.0,-3.82e-14,4.89015597,1,9
4030,3.88625971,131.0322584,400.6499352,509.2253866,1557.029701,0.055555556,3.88625971,0.0,0.0,3.88625971,1,17
4031,1.011267025,198.564939,742.5623582,200.8021752,750.9288268,0.142857143,1.011267025,0.0,0.035642305,1.011267025,1,3
4032,2.2412911,83.89835761,358.9532434,188.0406422,804.5187097,0.066666667,2.2412911,0.0,0.116732052,2.2412911,1,7
4033,4.085595899,155.4675559,550.4019906,635.1776086,2248.720115,0.071428571,4.085595899,0.0,0.06441273,4.085595899,1,13
4034,3.494554518,227.7047099,796.1044806,795.7265226,2782.030509,0.1,3.494554518,0.0,0.02754103,3.494554518,1,9
4035,1.410258717,198.2127989,755.4883135,279.5313275,1065.43398,0.142857143,1.410258717,0.0,0.081348794,1.410258717,1,3
4036,2.760651142,142.7424213,671.2802243,394.0620285,1853.170518,0.083333333,2.760651142,0.0,0.090540643,2.760651142,1,22
4037,2.54376022,188.0043566,834.3003575,478.2380035,2122.260061,0.1,2.54376022,0.0,0.016489048,2.54376022,1,3
4038,1.579749011,209.269513,1566.211208,330.5933062,2474.220607,0.2,1.579749011,0.0,0.002365172,1.579749011,1,4
4039,1.397404908,117.5548425,961.4339349,164.2717138,1343.512499,0.142857143,1.397404908,0.0,0.316208201,1.397404908,1,3
4040,1.34612407,117.5548425,966.2733982,158.243403,1300.723879,0.142857143,1.34612407,0.0,0.340466747,1.34612407,1,3
4041,1.351776084,117.5548425,1045.257246,158.9078246,1412.953747,0.142857143,1.351776084,0.0,0.400542865,1.351776084,1,3
4042,1.579961563,117.5548425,1034.526864,185.7321326,1634.51268,0.142857143,1.579961563,0.0,0.493954833,1.579961563,1,3
4043,0.58746313,60.38680422,498.4790022,35.47502102,292.8380349,0.076923077,0.58746313,0.0,0.276689411,0.58746313,1,3
4044,2.66300478,131.3709282,397.7726085,349.8414098,1059.270358,0.055555556,2.66300478,0.0,0.013664724,2.66300478,1,17
4045,2.677822968,108.0705438,722.4605604,289.3937843,1934.621482,0.1,2.677822968,0.0,0.07973996,2.677822968,1,9
4046,2.06543662,481.8597059,2059.111725,995.2506822,4252.964762,0.25,2.06543662,0.0,0.031438821,2.06543662,1,3
4047,2.186897178,481.8597059,2084.360197,1053.777631,4558.281432,0.25,2.186897178,0.0,0.019983537,2.186897178,1,3
4048,2.41860339,270.4779344,1250.354896,654.1788491,3024.112591,0.142857143,2.41860339,0.0,0.024919675,2.41860339,1,3
4049,3.062029386,270.4779344,1251.667296,828.2113835,3832.642041,0.142857143,3.062029386,0.0,0.087171201,3.062029386,1,3
4050,3.134631106,270.4779344,1123.394283,847.8485466,3521.426662,0.142857143,3.134631106,0.0,0.020192191,3.134631106,1,3
4051,3.274832167,270.4779344,1129.071358,885.7698402,3697.519203,0.142857143,3.274832167,0.0,0.026913316,3.274832167,1,3
4052,2.3189743,481.8597059,2105.597799,1117.420274,4882.827182,0.25,2.727216035,0.0,0.012718499,2.064395495,3,3
4053,-0.133711577,167.4089526,1288.484685,-22.384515,-172.2853188,0.25,0.55280425,0.076923077,0.313795625,-0.47696949,2,3
4054,-0.042686338,385.926018,1490.324603,-16.47376858,-63.61650021,0.25,0.27909114,0.076923077,0.099870175,-0.203575078,2,3
4055,1.167662987,291.2625136,1144.899762,340.0964568,1336.857076,0.142857143,1.167662987,0.0,0.059658273,1.167662987,1,3
4056,1.119089734,291.2625136,1266.574238,325.9488888,1417.410226,0.142857143,1.119089734,0.0,0.041895795,1.119089734,1,3
4057,0.974824699,770.5941064,3183.227349,751.194168,3103.088643,0.6,0.974824699,0.0,0.0,0.974824699,1,2
4058,2.919547356,107.8264884,710.9137846,314.8045392,2075.54646,0.125,2.919547356,0.0,0.124574986,2.919547356,1,7
4059,1.867181505,118.3055797,706.2530406,220.8979903,1318.702615,0.1,1.867181505,0.0,0.059682964,1.867181505,1,9
4060,2.289911435,82.89954632,352.4310693,189.8326191,807.0359355,0.066666667,2.289911435,0.0,0.07826943,2.289911435,1,7
4061,1.23868031,52.29622644,425.6519213,64.77830598,527.2466538,0.071428571,1.23868031,0.0,0.743812174,1.23868031,1,13
4062,2.375498263,270.4779344,1111.705394,642.5198632,2640.854231,0.142857143,2.375498263,0.0,0.014088152,2.375498263,1,3
4063,3.704976225,148.5665914,553.5510535,550.435689,2050.893493,0.076923077,3.704976225,0.0,0.02364554,3.704976225,1,12
4064,0.738491678,155.9573966,747.9205686,115.1732395,552.3331153,0.083333333,0.738491678,0.0,0.11246414,0.738491678,1,22
4065,0.766837535,171.9314426,817.1978235,131.8434837,626.6579646,0.090909091,0.766837535,0.0,0.0939125,0.766837535,1,5
4066,1.698741142,147.2355653,1175.66805,250.1151124,1997.155686,0.153846154,1.698741142,0.0,0.278455424,1.698741142,1,11
4067,1.238435835,291.2625136,1142.830296,360.7099342,1415.321992,0.142857143,1.238435835,0.0,0.028314038,1.238435835,1,3
4068,1.224222905,291.2625136,1150.207113,356.5702405,1408.109893,0.142857143,1.224222905,0.0,0.041327322,1.224222905,1,3
4069,0.051405071,640.7239148,2516.999365,32.93645823,129.3865306,0.666666667,0.051405071,0.0,0.0,0.051405071,1,1
4070,0.074628133,839.1853262,2916.273865,62.62683442,217.6360748,0.75,0.074628133,0.0,0.050909044,0.074628133,1,1
4071,0.08876716,559.4568841,1963.986171,49.66139875,174.3374747,0.75,0.08876716,0.5,0.014498652,0.08876716,1,1
4072,2.910709985,131.4130503,622.5722497,382.5052778,1812.127263,0.0625,2.910709985,0.0,0.008418773,2.910709985,1,15
4073,2.160706093,127.4507889,489.3578166,275.383696,1057.358416,0.076923077,2.160706093,0.0,0.077213009,2.160706093,1,12
4074,0.143311077,95.50988659,763.7995887,13.68762468,109.4609414,0.130434783,0.143311077,0.0,0.45379093,0.143311077,1,10
4075,0.872398225,74.26575211,558.3873038,64.78931032,487.1360927,0.105263158,0.872398225,0.0,0.441378081,0.872398225,1,17
4076,4.028494442,131.4924416,501.3428733,529.7165701,2019.656979,0.071428571,4.028494442,0.0,0.056959987,4.028494442,1,13
4077,2.052905737,147.2355653,1095.053679,302.2607368,2248.04198,0.153846154,2.052905737,0.0,0.218964776,2.052905737,1,11
4078,0.048876813,59.31764872,481.9228374,2.899257594,23.55485216,0.071428571,0.048876813,0.0,0.164532801,0.048876813,1,13
4079,1.326443738,62.64506347,610.0322807,83.09515213,809.1734984,0.090909091,1.326443738,0.0,0.849731374,1.326443738,1,5
4080,0.478207683,117.5548425,1047.553339,56.21562878,500.9480545,0.142857143,0.478207683,0.0,0.114176753,0.478207683,1,3
4081,0.646832692,117.5548425,937.5499176,76.03831527,606.4379375,0.142857143,0.646832692,0.0,0.24213519,0.646832692,1,3
4082,1.351735532,117.5548425,958.8629719,158.9030576,1296.12915,0.142857143,1.351735532,0.0,0.26390743,1.351735532,1,3
4083,1.794799915,235.7066244,772.6067846,423.0462295,1386.674591,0.1,1.794799915,0.0,0.027172534,1.794799915,1,9
4084,2.56754375,237.6822241,859.277463,610.2595089,2206.23248,0.15,3.240610788,0.055555556,0.103173125,1.894476712,2,17
4085,0.769780305,59.96019435,373.9011374,46.15617669,287.8217316,0.05,0.769780305,0.0,0.024055544,0.769780305,1,19
4086,1.390010942,164.5662988,880.8330348,228.7489559,1224.367556,0.142857143,1.390010942,0.0,0.256127553,1.390010942,1,3
4087,1.816535268,61.90414481,294.2353404,112.4510622,534.4888727,0.05,1.816535268,0.0,0.048344678,1.816535268,1,19
4088,3.52176897,157.7104964,546.5378546,555.4199324,1924.780057,0.071428571,3.52176897,0.0,0.031399659,3.52176897,1,13
4089,2.167462447,128.0406485,482.6270127,277.5232974,1046.075926,0.081081081,2.167462447,0.0,0.039379488,2.167462447,1,17
4090,0.978236977,153.2674883,551.6479507,149.9319245,539.642424,0.076923077,0.978236977,0.0,0.098700807,0.978236977,1,12
4091,0.954206295,291.2625136,1160.794315,277.924524,1107.637242,0.142857143,0.954206295,0.0,0.09215828,0.954206295,1,3
4092,0.638928223,291.2625136,1268.182258,186.0958401,810.2774358,0.142857143,0.638928223,0.0,0.073909853,0.638928223,1,3
4093,1.303030698,291.2625136,1142.359633,379.5239963,1488.529669,0.142857143,1.303030698,0.0,0.016327088,1.303030698,1,3
4094,1.238433118,291.2625136,1147.224864,360.709143,1420.761266,0.142857143,1.238433118,0.0,0.028944822,1.238433118,1,3
4095,3.829156147,140.5886423,552.0026532,538.335864,2113.704353,0.076923077,3.829156147,0.0,0.017444128,3.829156147,1,6
4096,2.16172216,87.77272756,446.095327,189.7402502,964.3341539,0.05,2.16172216,0.0,0.070641248,2.16172216,1,19
4097,-0.050032331,1721.18026,3560.274888,-86.1146612,-178.1288532,0.875,-0.050032331,0.0,0.063424163,-0.050032331,1,1
4098,2.20143452,122.3458517,497.1489362,269.3363812,1094.44083,0.066666667,2.20143452,0.0,0.067458091,2.20143452,1,7
4099,2.009056559,126.9829861,496.1215592,255.116001,996.7362725,0.071428571,2.009056559,0.0,0.020522171,2.009056559,1,13
4100,1.88960965,87.43816895,328.7186908,165.2240078,621.1500102,0.05,1.88960965,0.0,0.033700014,1.88960965,1,19
4101,3.020498056,205.6315039,961.1234377,621.1095578,2903.071475,0.133333333,3.020498056,0.0,0.035402308,3.020498056,1,26
4102,0.776190694,85.35979348,524.4552646,66.25547732,407.0772957,0.125,0.784272992,0.0,0.049348889,0.7519438,2,7
4103,2.510211692,78.92423775,587.1850101,198.1165444,1473.958678,0.1,2.510211692,0.0,0.127824353,2.510211692,1,9
4104,2.906227845,146.4588353,780.9379877,425.6427454,2269.583725,0.1,2.906227845,0.0,0.110299877,2.906227845,1,9
4105,1.112947345,155.9276359,578.9479576,173.5392484,644.3385923,0.076923077,1.112947345,0.0,0.119732841,1.112947345,1,3
4106,0.024940138,1115.635996,3202.702867,27.8241157,79.87585148,0.833333333,0.153484738,0.0,0.0,-0.060756262,2,1
4107,0.012984113,2063.771857,3749.579411,26.79624654,48.68496194,0.993333333,0.012984113,0.833333333,0.0,0.012984113,1,1
4108,0.07055474,279.7284421,973.8741244,19.7361675,68.71143564,0.75,0.07055474,0.666666667,0.03220095,0.07055474,1,1
4109,2.050175396,154.2165176,441.7367907,316.17091,905.6378999,0.0625,2.050175396,0.0,0.093165199,2.050175396,1,15
4110,0.46508,111.4186188,470.6143578,51.81857125,218.8733255,0.071428571,0.46508,0.0,0.215967354,0.46508,1,13
4111,-0.156660798,1287.386695,3011.639694,-201.6830273,-471.8058787,0.75,-0.156660798,0.0,0.348104765,-0.156660798,1,1
4112,2.087155269,318.604037,1589.85515,664.9760944,3318.274553,0.2,2.087155269,0.0,0.0,2.087155269,1,4
4113,2.974590959,230.83572,1098.436627,686.6418456,3267.39966,0.153846154,3.47299996,0.0,0.051744321,2.6394107,3,11
4114,2.27978335,117.5194848,502.3535178,267.9189647,1145.257186,0.083333333,2.27978335,0.0,0.221232086,2.27978335,1,11
4115,2.942240715,122.7140707,716.8068635,361.0543352,2109.018339,0.1,2.942240715,0.0,0.072270108,2.942240715,1,9
4116,2.258444944,205.9025571,1642.079357,465.0195889,3708.545821,0.2,2.258444944,0.0,0.027241194,2.258444944,1,8
4117,1.145337005,85.47205667,463.0208197,97.89430939,530.3148789,0.076923077,1.145337005,0.0,0.153399683,1.145337005,1,3
4118,1.09518238,164.5662988,955.9408075,180.2301108,1046.929529,0.142857143,1.09518238,0.0,0.305529214,1.09518238,1,3
4119,1.660423036,164.5662988,880.8598629,273.2496734,1462.600008,0.142857143,1.660423036,0.0,0.228047065,1.660423036,1,3
4120,1.123187968,164.5662988,875.9667688,184.8388867,983.8753346,0.142857143,1.123187968,0.0,0.191658788,1.123187968,1,3
4121,0.139745648,1476.027248,4037.8995,206.2683834,564.2788802,0.5,0.139745648,0.0,1.238077723,0.139745648,1,1
4122,0.01196815,2103.616872,3754.550423,25.17640161,44.93502147,0.993333333,0.01196815,0.833333333,0.0,0.01196815,1,1
4123,2.5326073,230.83572,1106.663319,584.6162296,2802.743601,0.153846154,2.5326073,0.0,0.131711204,2.5326073,1,11
4124,1.778258805,191.3143882,990.6570637,340.2064954,1761.644646,0.142857143,1.778258805,0.0,0.215717456,1.778258805,1,3
4125,2.105467992,90.17385216,473.5000682,189.8581594,996.9392377,0.081081081,2.105467992,0.0,0.082272632,2.105467992,1,17
4126,4.165920796,123.2131919,816.6237155,513.2963985,3401.989719,0.125,4.165920796,0.0,0.097788819,4.165920796,1,7
4127,2.661285985,178.092636,760.8381115,473.9554362,2024.807803,0.125,2.661285985,0.0,0.13010131,2.661285985,1,7
4128,1.322910975,95.65719412,472.4841602,126.5459519,625.0544811,0.142857143,1.322910975,0.076923077,0.165905461,1.322910975,1,3
4129,1.855576708,191.3143882,1066.160768,354.9985226,1978.343088,0.142857143,1.855576708,0.0,0.164719254,1.855576708,1,3
4130,1.484284375,191.3143882,960.1476695,283.9649572,1425.132184,0.142857143,1.484284375,0.0,0.21904456,1.484284375,1,3
4131,1.277216909,191.3143882,1069.325241,244.3499715,1365.760279,0.142857143,1.277216909,0.0,0.087926225,1.277216909,1,3
4132,1.717867203,191.3143882,1004.526451,328.6527129,1725.643045,0.142857143,1.717867203,0.0,0.217216844,1.717867203,1,3
4133,2.315573698,191.3143882,998.9761511,443.0025653,2313.2029,0.142857143,2.315573698,0.0,0.0,2.315573698,1,3
4134,2.156432822,150.172311,779.320415,323.8365005,1680.552122,0.1,2.156432822,0.0,0.071334308,2.156432822,1,9
4135,1.336251115,92.1088533,677.4413065,123.0805579,905.2317011,0.1,1.336251115,0.0,0.132426138,1.336251115,1,9
4136,2.618239531,208.5739291,999.50652,546.0965063,2616.947482,0.133333333,2.618239531,0.0,0.125132371,2.618239531,1,26
4137,3.930183405,72.59745187,322.9183101,285.3213006,1269.128183,0.05,3.930183405,0.0,0.0,3.930183405,1,19
4138,2.236918613,233.8912701,1138.24661,523.1957354,2546.165027,0.153846154,2.236918613,0.0,0.0884978,2.236918613,1,11
4139,1.57730772,99.99429675,501.536856,157.7217762,791.0779549,0.076923077,1.57730772,0.0,0.217997567,1.57730772,1,3
4140,3.428970475,83.53152176,472.6599186,286.4271219,1620.736906,0.05,3.428970475,0.0,0.082046458,3.428970475,1,19
4141,-0.097838845,1697.243891,3754.361066,-166.0563819,-367.3223504,0.875,-0.097838845,0.0,0.215462318,-0.097838845,1,1
4142,2.61561069,185.3969982,637.6186175,484.9263703,1667.762072,0.090909091,2.61561069,0.0,0.048098034,2.61561069,1,10
4143,2.57100821,217.4655896,612.361092,559.1058164,1574.385395,0.2,2.57100821,0.111111111,-1.33e-14,2.57100821,1,4
4144,2.447506295,217.4655896,893.7724302,532.2483996,2187.513649,0.2,2.447506295,0.111111111,0.092046945,2.447506295,1,4
4145,1.34147704,67.79214296,395.9821969,90.94160327,531.2010254,0.05,1.34147704,0.0,0.019326366,1.34147704,1,19
4146,2.563850769,113.7409818,499.9706364,291.6149036,1281.850101,0.076923077,2.563850769,0.0,0.023150415,2.563850769,1,6
4147,2.98783146,151.4790693,548.6177676,452.5939287,1639.177425,0.076923077,2.98783146,0.0,0.019662975,2.98783146,1,12
4148,3.16579948,275.7215763,1734.322612,872.8792228,5490.517623,0.2,3.16579948,0.0,0.075915291,3.16579948,1,8
4149,2.986685415,217.4655896,615.0352869,649.5013049,1836.916921,0.2,2.986685415,0.111111111,0.261540757,2.986685415,1,4
4150,2.221489368,259.9750841,912.4932743,577.5318851,2027.094107,0.125,2.221489368,0.0,0.0,2.221489368,1,7
4151,2.561150327,259.9750841,836.3160958,665.8352718,2141.931243,0.125,2.561150327,0.0,0.011433665,2.561150327,1,7
4152,1.475150105,149.9224843,695.0849291,221.1581685,1025.354606,0.083333333,1.475150105,0.0,0.134447777,1.475150105,1,22
4153,1.539751573,165.4068342,762.9395591,254.6854331,1174.737386,0.090909091,1.539751573,0.0,0.128948908,1.539751573,1,5
4154,0.617038983,374.8623206,1472.620377,231.3046652,908.6641803,0.25,1.587529715,0.076923077,0.091937347,0.131793618,2,3
4155,3.4921181,144.4492299,801.7639905,504.4337704,2799.854543,0.1,3.4921181,0.0,0.102163607,3.4921181,1,9
4156,1.80938575,79.6019923,430.3326673,144.0307105,778.637796,0.071428571,1.80938575,0.0,0.488875869,1.80938575,1,13
4157,2.418838405,151.9318631,541.1881069,367.4986253,1309.046577,0.076923077,2.418838405,0.0,0.020219501,2.418838405,1,12
4158,1.687545803,107.4440494,719.8304152,181.3167545,1214.746796,0.1,1.687545803,0.0,0.073149817,1.687545803,1,9
4159,2.294393398,281.8455378,1135.714715,646.6645412,2605.776344,0.142857143,2.294393398,0.0,0.052170536,2.294393398,1,3
4160,2.448909616,281.8455378,1130.049088,690.2142477,2767.388077,0.142857143,2.448909616,0.0,0.027901115,2.448909616,1,3
4161,2.496529276,281.8455378,1130.755693,703.6356364,2822.964691,0.142857143,2.496529276,0.0,0.014128292,2.496529276,1,3
4162,1.999135486,281.8455378,1124.605543,563.4474162,2248.238848,0.142857143,1.999135486,0.0,0.134565777,1.999135486,1,3
4163,2.093373145,150.5421259,586.5400308,315.1408436,1227.847149,0.076923077,2.093373145,0.0,0.138980937,2.093373145,1,3
